CSD_code,HL_Gap,smallest_distance1,smallest_distance2,smallest_distance3,smallest_distance4,largest_coulomb1,largest_coulomb2,largest_coulomb3,largest_coulomb4
EFAKEC,0.10126,1.8554945691511322,1.855495111715332,1.9197094479501766,1.9197098551510123,105.63221432098709,105.6321834331354,102.09878385986195,102.0987622030944
EFEDAW,0.07108,1.8654842470167883,1.8655504189713736,1.9718014784105131,1.9718295525813896,113.60169999495507,113.60008257648533,105.06655326274439,105.06282650247019
EFESEQ,0.04456,1.9263656450372848,1.9263680017742015,1.9504609156071926,1.9504634700926373,101.74600056066014,101.7458760836363,100.48906821543962,100.48893660679067
EFIVIA,0.06619,1.8803330690687732,1.8979154938126488,2.180330239493892,2.1902066921599577,218.31555210209407,217.3310864695487,104.23685208975671,103.27119444410204
EFIWUM,0.09551,2.1755456792781223,2.175824558212745,2.1806968177781374,2.1884274019563805,205.925347496566,204.71321077386577,193.03026910634483,192.5989878904526
EFIXEW,0.0594,1.8307584060049453,1.9483292774582983,1.9875153690560325,2.0767415504784736,122.35366461531622,100.59901181369747,98.61558962086914,94.37861921472238
EFOXAA,0.09081,1.8210706791741458,1.8316271757962932,1.8634027023243196,2.05866035382993,123.00456130652977,107.00867654182392,105.1839195872792,95.20754583696225
EFUGIW,0.06452,1.7981913325122683,1.858293111800335,2.059659994954182,2.209288953518741,108.9984121579358,105.47313486520596,101.39008735966136,95.16133754122855
EFUQEE,0.12478,1.8278056529036335,1.827879261570315,1.912586024604855,1.9126207921282388,107.23240717011483,107.22808892290738,102.47905060400831,102.47718774504385
EFUSED,0.04191,1.85943246939476,1.9076482301693665,1.9344684729950674,1.9528996694880214,105.40850674926499,102.74430940687559,101.31982130292374,100.36357886802449
EGABUL,0.10001,1.829597318127118,1.829878217262175,1.977864467900985,1.9779805101957244,122.43131195081736,122.41251788610504,99.09677997704546,99.09096626063595
EGAXAN,0.14487,1.8613476774826425,2.165867194293508,2.165947305964357,2.4477225460881575,606.2778652636359,193.917707007424,193.91053459308466,90.25718409964634
EGAXER,0.09993,1.8763970200561675,2.2794698832560654,2.3084017440334117,2.3087405311844926,184.2533665766441,181.94406631583317,181.9173676413608,89.53329077178515
EGEPIR,0.05258,1.85358294443456,1.8535841753662963,2.0711523133993515,2.0711537083423925,120.8470334022909,120.84695314996105,94.63331051607118,94.63324677957618
EGIQER,0.05024,1.9002465047464514,1.9002568694933117,2.199856147828311,2.1998711213886373,103.14451283579766,103.14395024513809,89.09673489036562,89.09612844786916
EGIXID,0.11862,1.8460516280454857,1.8506905347751796,1.852288923784948,1.8539756190313692,120.93145789711937,120.82143783370321,106.17254524323123,105.9064151013286
EGIXOJ,0.11911,1.8374120773744314,1.8375123482626732,1.8523716257069358,1.8524733891103495,120.92605872998786,120.91941580201377,106.67177080934074,106.66594985623559
EGIXUP,0.1188,1.8450201077661996,1.8469492313769966,1.8490582396820068,1.8502594217580135,121.14274996471856,121.06410450658193,106.23190456027109,106.12094619074712
EGUBIT,0.0841,1.9782795206086399,1.9783003689697967,2.185506394137146,2.185554223122421,204.98681733524447,204.9823313740342,99.07598898850169,99.07494487405233
EGUKOG,0.06649,1.9007692876234712,1.900771177217012,1.9018670048304676,1.9018679095123185,103.11614422445687,103.11604171469536,103.0566277779615,103.05657875591307
EHACUN,0.11016,2.0896643885057924,2.104508146695068,2.162399117325788,2.181545555645832,227.78777425611497,226.18111540576032,194.2287141327586,192.5240565859565
EHADAU,0.12519,2.180768793867985,2.1883674629114926,2.1924690342713578,2.2067968957886146,192.59263117712473,191.92389172210366,191.56484923381473,190.32109425272233
EHAJIH,0.13436,1.8790657546693796,2.1506811333985576,2.152722506450001,2.1545879106524515,221.32523162455675,195.10178331930535,194.93286763723452,89.40613152175693
EHAZOC,0.0904,1.9314984853803303,1.931547742684423,2.234628140460208,2.234673324357571,200.480783307301,200.47672969327277,101.47561672118306,101.47302894393046
EHAZOD,0.03983,1.8459078820601817,1.8474570526911038,1.8782960270737608,1.8829142340702782,121.34950079415555,121.247744121418,104.3498986181389,104.09396054981677
EHAZUI,0.08987,1.9435551810553198,1.9437839535023436,2.4116991198265527,2.4120153593653115,185.76114919021066,185.73679403015285,100.84612050663522,100.83425148501911
EHEQAJ,0.04212,1.9511649457220823,1.9511726203667863,2.2487241752842184,2.2487325219738903,100.45280919469614,100.4524140786454,87.1605340282462,87.16021051181103
EHIKAI,0.08409,1.8362751122131593,1.846816261283397,1.895687204531059,1.9877647094570252,118.16295402775134,106.73781869415646,106.12858685995914,98.60321951964781
EHOGUE,0.08768,1.8071461219836709,1.808959465047918,1.9245480444894425,1.9318647293050037,108.45830207955427,108.34958095360534,101.8420925168414,101.4563789207497
EHOWAZ,0.09733,1.8496669211704377,1.8849049369160071,1.8935300548310001,1.9701274219055682,118.29756777744532,105.96502416552626,103.98402389495885,99.48595091906428
EHOWOP,0.12333,1.8694269517113322,1.8694272581379026,1.8765038453143625,1.8765042298428258,104.84496322286113,104.84494603723255,104.44955947700974,104.44953807347227
EHOWUV,0.12345,1.869945722987584,1.8699458805254032,1.8758507063785668,1.8758514724557003,104.81587652012368,104.81586768967314,104.48592701622232,104.48588434531759
EHUDIW,0.06181,1.8582680142955599,1.862568899624905,2.026067853935676,2.0348288587581305,96.73910951169094,96.32259693801478,90.40676517465978,90.19800557919378
EHUGUK,0.09558,1.8290467410718525,1.829054399663167,1.9773832611462807,1.9773852900430808,122.46816605065663,122.4676532536436,99.12089570657113,99.12079400354484
EHUZOY,0.07992,1.9546020914102393,1.9546797996279077,2.117121252424407,2.1179913503455996,198.3825912280838,198.30109312366514,114.60133035997352,114.5967743886444
EJAROW,0.06395,1.8339499481774568,1.9444527663341844,2.0190381317054826,2.100227934774765,235.7558247787636,106.87314569014325,93.32320399834109,14.399938370726032
EJEDUT,0.09882,1.8714808065946404,1.8716833902305623,1.9248529562249659,1.924884629790866,119.69131567402604,119.67836075758875,101.8259599343092,101.82428440986352
EJEYUO,0.05522,1.869797321276561,1.8697997131844974,2.084246550105335,2.0842470107511293,104.82419552627529,104.82406143179263,94.03877866085202,94.03875787705448
EJEZAV,0.06801,1.8739406820761384,1.8859621194795642,2.0265911636904175,2.1307132986655652,104.5924248695277,103.92573529212065,96.71412937727632,91.98797422569801
EJEZEZ,0.05912,1.89258202107296,1.8925875179016878,2.027355141808788,2.027381039174249,110.48878185207809,110.4873704901744,103.56222230668865,103.56192152070476
EJIFOU,0.09177,1.8839391796488325,2.035685284847384,2.1408731277983746,2.1410248041525453,89.17485331523034,82.52749147940862,78.47265576768082,78.46709653907878
EJIFUA,0.09133,1.8953679692219638,2.074074761181072,2.083027533596731,2.1399116628353325,88.63714208959799,80.99997316602666,80.65183838924924,78.50791362920279
EJIGAH,0.09017,1.8945805244817815,2.0742300865693055,2.097916413228609,2.1381949731434475,88.6739823560429,80.99390761314496,80.07945356671993,78.57094517111148
EJIGEL,0.05479,1.8969547839803238,2.0686565081277073,2.088573200085443,2.1344757497180815,88.56299655571684,81.21212938925896,80.43768827117343,78.70785134110294
EJOSOL,0.12112,1.953584728656552,2.1171817613519788,2.1242409090426104,2.244260282593983,436.66949310678297,198.3769214655423,197.71768739228963,85.99575822622796
EJOWOQ,0.11722,2.1135077000922573,2.121598168217154,2.12452201509823,2.1404539773666134,225.21801078804776,224.35916806998276,197.6915263834443,196.2200563250247
EKASOZ,0.04915,1.790359129358966,1.790364377052212,2.154520687379102,2.1545455924696912,109.4752425845296,109.47492170432304,103.96743986361443,103.96623807029096
EKECOO,0.12045,1.8176485060881034,1.9183949048233075,2.218102799102587,2.223835580249166,189.35100761331987,188.8628834479489,123.23614783041143,87.57321007140264
EKECUU,0.10948,1.8751203243334686,2.0887799953608135,2.221462564658344,2.267896040927107,189.06463096964006,185.19367396942306,107.23963294243752,89.59425047014909
EKEDEE,0.08373,1.8238583450702872,1.829507391001945,1.8731263910826952,1.9234849093557422,122.8165556856158,107.13266366891197,104.637893594948,101.89838196632842
EKEDEF,0.08494,2.2173962767760873,2.2174691735847194,2.2426311966802763,2.242812760113314,199.76534735767777,199.74917566340474,189.4113399570805,189.40511327200812
EKEDIJ,0.10618,1.959738302157461,2.218185309590672,2.2223372838625925,2.267215130916827,201.96689521971035,185.24929296416545,85.72573175461748,12.599347634277121
EKEDUV,0.10979,1.8726335867799129,2.0902753763747484,2.219915156050252,2.265793289312174,189.1964198970911,185.3655414998158,107.1629138111422,89.71322590068696
EKEFEH,0.14345,1.8568310970263202,1.8659728637781101,2.228771566943986,2.231051918614017,188.4446150647414,188.2520063723636,120.63563581993631,90.0334636484711
EKEFIL,0.07701,1.981470449666201,1.9816117521915846,2.1879022849286094,2.188748362345091,191.96469736933633,191.89049194764414,113.04735835840252,113.03929730547107
EKEGEI,0.05076,1.9591342910598064,1.9591594284075828,1.9594730604684625,1.9595378743717529,100.04418834094957,100.04290470597896,100.02689189977491,100.02358339863144
EKELEM,0.08998,1.8317205266805339,1.9655706818692622,2.004647679246612,2.151234890682436,107.00322300541862,85.47136032789807,83.80525003931756,78.09467981746307
EKEQUG,0.03557,1.8686269818583232,1.8688949259084644,1.877279197067884,1.8773734392264396,119.32162267065274,119.31563285155342,104.88984794872263,104.87480985841137
EKETUJ,0.09535,1.9334585251926586,1.9347868904977195,1.9406773127169386,1.9409288401651976,101.37274601246989,101.30314659594342,100.99566719085358,100.98257903330341
EKINES,0.09859,2.1827541053548996,2.2254486562694757,2.225460781581699,2.789342250196018,188.72598961867172,188.7249613545173,179.58962900966057,10.038208827917165
EKUGUN,0.14715,1.9590944101790733,1.9687679755123213,2.0017959699897276,2.0733927356459536,85.7539070741587,85.33255421136272,83.92463693533267,81.026617442865
EKUHEX,0.04653,1.8686650217067535,1.8686950178472093,1.9868208091575232,1.9868769802588664,119.87167170037175,119.86974753004611,98.65006401010587,98.64727506907022
EKUQEI,0.0918,1.9068987258077674,1.9125603111785119,2.241634133478119,2.243498400177394,199.85420158858986,199.68812991557138,102.78469294008987,102.48042838409921
ELAHAA,0.05106,1.9155458674662116,1.915556486892436,2.033921298243619,2.0339262404764544,116.93794641226525,116.93729813386508,96.36557725672802,96.36534309822676
ELAHUU,0.04613,1.841654874383714,1.8416649655349098,2.267649425049521,2.267652196429891,121.62973807725983,121.62907162375184,86.43311344112186,86.43300780806477
ELAKOR,0.10124,1.8777148132722858,2.164633995908744,2.165382914163316,2.2898514340578484,427.975363564675,194.02818249820476,193.96107600778967,89.47045569035433
ELAZOH,0.08144,1.787526838210551,1.812530904351047,1.8439122181777723,1.9284957394234823,125.31280382018817,108.13608724104776,106.2957325559104,101.63361836546945
ELEKOW,0.06616,1.9651940875234717,1.994719301544879,2.0456264697950965,2.066871836198403,232.69155294401295,230.29971750716132,99.73569595204629,98.2594392344833
ELITID,0.09005,1.8602826625009585,1.8948956465933615,1.9172160722672411,2.221499032232127,201.6656291539577,105.36033257252325,103.43577513219174,102.23156525504002
ELOKIA,0.09293,2.0484366996135095,2.0683605461679475,2.0693453078878856,2.0743327668910845,230.13395845414158,82.01376202237421,81.18509721872964,80.98989838153632
ELUSUB,0.05411,1.8945051795239576,2.205139620022474,2.22008017771976,2.26793649968601,444.4163041204675,432.1108638340088,103.45709376695922,12.61215711081153
ELUTAI,0.05317,1.8797853279741235,2.195806054040205,2.1984669104725345,2.2811381836724394,445.7651808775055,429.61009859660624,104.26722513641094,12.751581565448824
EMAXIA,0.04235,1.8051979455271583,1.8052207405604306,2.2336633829047847,2.2337015206991495,108.5753506897348,108.57397967804859,87.74822629948399,87.74672810297945
EMEHOU,0.07954,1.826303082891453,1.8263957413725014,2.047434557182915,2.0475277112718064,107.32063140893757,107.3151867145232,95.72955546363265,95.72520016261761
EMEKIQ,0.12041,1.931102008824341,1.9388610296769178,1.949211986172575,1.9945221602682204,115.53174599487734,101.49645078528256,86.18867582990842,84.23070114067201
EMEKOW,0.11316,1.8653688439385832,1.8747834127993457,1.8898727393956158,1.9593971975575994,114.32087392960312,90.06261713114115,89.61035117605913,14.815812417588733
EMELAJ,0.08159,1.8921684379528296,1.8921691095228614,1.9297468896446635,1.9297470231678306,116.07739916670965,116.07739113507556,103.58485855099447,103.58482178658139
EMOXIP,0.1009,1.819961546302428,1.8303899366686802,1.875392706320228,1.9595626123532353,123.0795235509758,122.37829519959077,104.5114441041942,100.02232067727805
EMOYEM,0.10148,1.8178826221286093,1.8361761124200247,1.8700293265883408,1.943600386498999,123.22027686128172,121.99265554368571,104.81119050554146,100.8437749660331
EMOYUC,0.10073,1.8180907647048954,1.8346508153548737,1.8714860962629873,1.9470273270612857,123.2061700925909,122.0940781347932,104.72960520058143,100.66628098940421
ENAXNI,0.06853,1.7593621165959765,1.8305007613465576,1.8485779945238923,1.8789670841053918,122.37088600565266,121.17422184163345,111.40401293806524,104.31263094388848
ENEGUZ,0.04972,2.1110893716160866,2.209773193973807,2.248364349797832,2.357054852912514,443.4844275749759,435.8724154686581,198.94941713361976,83.15461973988896
ENENES,0.06143,1.8622358309203968,1.862250676266739,2.2016259529972784,2.202695287641874,105.24982751681263,105.24898849435348,89.02511334096828,88.98189463592601
ENENIW,0.06957,1.888409485792723,1.8941712683734755,1.9729069684833451,1.9956966129289315,112.24150933004407,103.79104822052007,103.47533154607775,99.34578930027972
ENEVID,0.09367,1.9161065895541223,1.9161078388497745,2.235085354409213,2.2351376884770837,200.43977251974667,200.43507937322906,102.29076037237009,102.2906936791498
ENOQUU,0.04218,2.1986889585117093,2.221040634989235,2.398425529342925,2.414398633778629,101.87889429873037,100.85362531023017,93.39460294244252,92.7767257925553
ENUHUR,0.10697,1.8500686790024752,1.850268003631565,1.8523717814007012,1.8526681798768918,121.07658625990949,121.0635429896371,105.81029249527403,105.79336447232771
ENURAI,0.0874,1.775446821029542,1.9563844750192585,2.0105433094652443,2.0400597660509456,100.18480646452205,97.48608700805914,96.07561663715757,94.6240675925064
ENUREM,0.08279,1.8455779535014356,1.856053102499558,2.013794142610039,2.204295838829241,106.19979482749469,105.60042691453472,97.32871689951796,88.91728439867705
ENURUC,0.10257,1.746146287173584,1.976208969563673,2.019660471118594,2.049525724715472,109.29357816725968,99.17979475787665,97.04601481428456,96.21187023908219
ENUSAJ,0.12829,1.797210226787929,1.8569334308243832,2.005402701527381,2.058843507685,97.73598083353528,95.19907621360979,93.47821278552296,90.47174078039869
ENUSEN,0.1214,1.735988532203747,1.856050686270134,2.0317152973976227,2.044213015259311,96.7748328306828,96.47020931084778,95.88041879047381,90.5147694741074
EPARIX,0.00388,1.7954724092650252,1.8248217699278344,2.1708402590523144,2.1750029910974096,109.16347084399499,107.40774974848702,103.18585122324373,102.98836411575672
EPARUJ,0.08989,2.050994962293849,2.0513902600527247,2.1463715070518345,2.1465869646963167,208.7243510865246,208.70340096534582,95.56337465636291,95.54495983370927
EPAVEX,0.10047,1.856165699814153,1.8565683835762306,1.8755466470905027,1.8766333823707504,120.67888121326011,120.65270634875193,104.50286603324466,104.44234971051898
EPEFAI,0.08195,1.9476919079730524,1.9483242727777548,2.222971281450329,2.2289712980401672,428.25564502069875,427.1028527092521,100.63193218478565,100.59927022341095
EPEGOW,0.06768,1.8920519978846764,1.892822340760204,1.9397080767667332,1.9884703455575288,118.38998095741191,118.34179847541111,115.48129467676489,98.5682288085847
EPEHAJ,0.07428,1.8880090227144588,1.8895778189848558,1.9296143416099159,1.9504347178387456,118.64350080167895,118.54499864966677,116.08537269323585,100.49041796035365
EPIKEU,0.05637,1.8679044697562808,2.1484291780549283,2.1751049636496607,2.2726628981117374,208.52444408039318,104.93041971550802,90.11059386813541,86.24244280260322
EPIKIY,0.05969,1.8975776570604117,2.1338658619008295,2.1497994822102027,2.270698730382583,431.5852151090439,208.39152846916332,103.28958041360417,91.85207163181516
EPIWUW,0.08555,1.849680216963951,1.8496842483141915,1.8921772235253906,1.8923270566310848,118.3821458238762,118.37277241006522,105.96426247219786,105.96403152518332
EPOFOF,0.04162,1.8085770817167015,1.8085806850494754,2.288280010029483,2.288316075960861,108.37248905861219,108.3722731422614,97.8901179131106,97.88857507630046
EPOZUF,0.09527,1.8597053604102964,1.8597226371193059,1.885464789369532,1.8854873068650917,120.44918768776368,120.44806872221228,103.95314784188525,103.95190637792184
EPZBNI,0.12483,1.875911026536464,1.8759118041845677,1.8824011692483673,1.8824013659586338,104.48256725793607,104.48252394530799,104.12233226473279,104.12232138398647
EQAVUO,0.04887,1.8866534823196799,2.1635964285205445,2.166873548003669,2.295300618677904,452.2645084217626,426.9593237701827,103.88765177960178,90.58990734885975
EQECIN,0.0593,1.794072713496981,1.7951288116678468,2.188985626969304,2.200217908170553,109.24863776449706,109.1843653369349,101.8080978107539,89.53919001805693
EQISAZ,0.06498,1.8420040542428147,1.8793209380644205,1.909259199041654,2.1185310586326733,121.60668131215314,119.19198869284433,105.73363986675392,102.65761720482034
EQOJAV,0.09898,1.8261575893226147,1.9526033114243093,1.9831312763216793,1.9996457299156063,107.32918185483828,100.37881163738759,98.833598330183,98.01736230960874
EQOLED,0.06386,1.8906025567908256,1.8906205231572222,1.925705122974554,1.925717819884949,118.48074530282312,118.4796193928613,116.32102824444732,116.32026130047588
EQOLIH,0.0676,1.895592698180648,1.8958671632836765,1.8968330551353376,1.8976473051565823,118.16884514009298,118.15173781059002,118.09157342211003,118.04090222208963
EQUJIJ,0.04151,1.8546228013195767,1.9019167501727445,2.2873990526626717,2.3081693069978626,195.8556376415828,120.77927643325773,117.77592262103735,84.91578126689885
ERATIA,0.0788,1.9164214088822822,1.9239598453078177,1.9423574530524268,1.9522200487531924,102.27395660034576,101.87322800837437,100.90830587953046,100.39851815125945
ERATOG,0.07663,1.9273151119710423,1.929367261473073,1.9320335832764475,1.9598404072091509,101.6958767056795,101.58770904527212,101.44751193590153,100.00814315238435
ERAWEZ,0.08766,1.8536187867329112,1.8608553009040252,1.8609647742102982,1.8652298500786315,105.7391095746602,105.32791018451618,105.32171415397842,105.08088319074314
ERERUP,0.05608,1.82998768023032,1.8665776217336543,1.9964913190040066,2.1524653794584565,122.40519563050152,112.19683144515115,105.00500901642526,91.05837514065479
EREXIJ,0.0643,1.7951526110152876,1.7951616441350595,1.9746819647942724,1.9747106991632057,113.43598817105564,113.43433754368232,109.18291781841765,109.18236841810212
ERUQUD,0.10104,1.8499885462372627,1.8500969639524236,1.8711607963725803,1.980357366387684,119.71178555805834,105.94660188499503,105.94039329769976,98.97203571773426
ERURIS,0.10098,1.849569414289287,1.8496021214243872,1.8728376819897066,1.9765876841856196,119.60459902858317,105.97061050304765,105.96873658917491,99.16079188804346
ERUXAQ,0.12,1.8922850477174893,1.9016129089787057,2.227011490509278,2.319502810886127,193.14484030689712,88.78155022291426,88.34605571237277,12.57290324694144
ESABUX,0.10631,1.7883252939881824,1.8926605725240577,1.9102138819798304,1.9236640843035118,125.25685385819982,103.55792414411307,102.60631118273358,101.88889089280076
ESAKIU,0.10882,1.8911870210183408,1.891208971493856,1.9156979693609517,1.915714320122714,102.31257908854113,102.31170584319948,88.83309695597299,88.83206590718406
ESAQOF,0.05943,1.8764865440346183,2.0223094324368507,2.072454819649183,2.1727670291904433,235.3744646418563,219.07548927477697,104.45052250605646,94.57383492354158
ESAQUL,0.03821,1.8979830412223189,1.9028834475279266,1.914255687167432,1.9466718649754993,118.02002185211407,117.71609043685929,117.01676087558498,100.68466264213812
ESAYAA,0.09679,1.8281666565079682,1.8281767265316113,1.9166264684896177,1.9166440911269813,122.52712256981462,122.52644766185671,102.26301432352453,102.26207406339721
ESEVEE,0.12453,1.896105254085882,1.8961297102034675,2.305515149782847,2.3058603972913625,425.0676904431986,425.0040467112328,88.60267626914694,88.60153347946458
ESEVII,0.13627,1.8924407537265933,1.8924410073063413,2.1224744975198755,2.122477736405561,224.266534441855,224.26619221274433,88.77424546537296,88.7742335699687
ESEVOO,0.13146,1.8648432243981992,1.9058940157062918,2.1138918186997997,2.114697466994114,225.17708606903795,225.0912990767416,90.08800193067974,88.14760874189642
ESEVUU,0.12186,1.863534916029289,1.925857305112037,2.2997582995106964,2.3056592207600755,426.13173749976585,425.0411297455036,90.15124887381481,87.2338773771334
ESEWAB,0.12184,1.8567177252157965,1.9312743096261336,2.3255859610322958,2.3257985951829845,421.3991726906502,421.36064663109727,90.48225140441004,86.98919628487283
ESILEY,0.07784,2.035045021486949,2.0360893445715873,2.2253411249535975,2.2254183780024874,440.38192123036185,440.36663383702165,96.31236554009426,96.26296631950612
ESOCOE,0.07707,1.7801236762964603,2.165182617399998,2.1751526534817813,2.3418659397487,193.97901896346548,193.08989616324317,191.30044653541262,15.729244194006723
ESOKEE,0.06059,1.9810314650497214,2.020045104788802,2.211444704079524,2.2205106231391083,443.14922195077366,441.33992865775446,98.9383578493947,97.02753643240655
ESOYEQ,0.04022,1.797843360562169,1.7978575347716632,2.138199231029012,2.1382061334039273,109.01950876227204,109.01864925848697,91.66592016108558,91.66562425296989
ESUGOO,0.05749,1.8287059215047776,1.8914706724473958,2.0529201748414927,2.0914173812149075,107.1796168509798,103.62307111343858,95.47375606805232,93.71634842498216
ESUHAB,0.0513,1.7857518409424749,1.849749802569841,2.167308944762526,2.1796267953978377,109.75769169391204,105.9602762101658,90.434730347812,89.92365133968954
ESUJAE,0.09679,1.9082227555054474,2.09019664856484,2.193161845358501,2.241037558134003,187.41319103536688,93.77108136431875,88.04003595245902,12.766955644088837
ESUVUL,0.05946,1.8433508640996,1.8436958440378892,1.9101848775036643,1.9107366048532508,106.32810270536197,106.3082073075238,102.60786916926266,102.57824103131854
ESUWIA,0.05538,1.8405254044787045,1.840730531210641,1.925766517543196,1.9296283611718523,106.49133096617781,106.47946381977573,101.77765487897658,101.5739631236402
ESUZOH,0.06244,1.8113364859631416,1.8242755778251944,1.8779765541039717,2.1381501039147985,123.66559263608745,119.27731446406467,107.43990786395382,104.76345865048117
ETACEH,0.105,1.9770391459950674,2.2139795900068764,2.231638183211305,2.304425357043284,425.2687104855498,189.70364582208978,188.2025514528633,84.97555566379218
ETACIL,0.12867,1.935603614347332,2.0547680105512014,2.1623319621520114,2.1692547720492565,193.61487890296695,86.79463024078309,81.76105484284486,77.69389850428047
ETACOR,0.11867,1.9371432197478287,2.07125821797621,2.145382155151176,2.1898421725834933,191.79464404254296,86.72564748303418,81.11011873939593,78.30772694581388
ETACUX,0.09965,1.972038634477247,2.2451868815291633,2.2957342225340756,2.3031685414397254,436.48927760193243,182.9480067324152,182.35747512314288,85.1910287470275
ETAPIZ,0.05758,1.8057238081491487,1.81935539350143,2.08916905802151,2.1687172114413933,124.0499787337899,107.73046360271005,103.28686415096185,93.81720414029893
ETAPUL,0.05806,1.8421759069233297,1.8908287312095116,1.9126622713724755,1.9728176626456166,118.46657304425098,106.39591977258304,102.47496535776577,99.35028650197567
ETCHNI,0.10767,1.790042914156025,1.9986995261984941,2.03044594436253,2.2044526408126943,190.5234851609979,93.8524985470581,84.05465543864628,82.74044451488442
ETEFIU,0.11098,1.8635184859525262,1.959170148805121,1.9611461504753833,1.9731464858612973,100.04235728047333,99.94155711061588,99.33372985961766,90.15204371000796
ETEFOA,0.10947,1.8603735193945612,1.962190946095451,1.9667775620690058,1.9770622042103925,99.88834185073523,99.65539763114462,99.13699203929667,90.30444598817651
ETEFUG,0.1094,1.8641520838750394,1.9549884217315465,1.9599965697868191,1.9742780957447161,100.25634823269259,100.00017501118286,99.27679409625773,90.12140235402683
ETEHIU,0.057,1.804536854733706,1.84053931954678,2.0634184090351018,2.195375906978658,108.61512719224766,106.4905258575316,102.03264019066125,94.98800589438075
ETEHOA,0.05555,1.8066204593471926,1.8174132890090262,2.151230832518645,2.1716258046202928,108.48985960826712,107.84558536317964,91.11063166128233,90.25495993968927
ETEMIZ,0.05736,1.8803113095959345,1.8804340244066744,1.9217431238439382,1.9217675476903509,104.23805834690161,104.23125589946878,101.99073828761979,101.98944208187916
ETENNI,0.05507,1.9629696122912856,1.9864327928740522,2.1069186363436008,2.217182255691054,106.31639785992647,99.84871837685661,98.66933364325867,88.40049098215
ETETOM,0.08677,1.964942337788308,1.964950510994905,1.9674604721833568,1.9675355275130724,99.74847415655611,99.7480592530344,99.62080701041593,99.61700678805038
ETGLNI,0.01645,1.8379394854905118,1.8381190919555157,2.0819219916039042,2.082098007450545,121.87561221049592,121.86370348925195,94.14377713979687,94.13581843824684
ETIBOZ,0.05579,1.814919104921329,1.833230560179871,2.105298942429822,2.1947109410884003,123.42147889269683,122.1886678443882,93.0984175452952,89.30561028815929
ETINUS,0.07771,1.8763957642934868,1.9009209185014255,2.0530563154598367,2.1553704602269677,454.6782180065708,104.45557580641803,95.46742508916546,88.37821624501946
ETOFOK,0.06076,1.8234075819682174,1.8234972652642907,1.9720028604747213,1.9965417590427956,107.49105243295865,107.48576580485988,99.39133655861778,98.16974732047103
ETOJUU,0.125,2.178733812915937,2.1837023786402847,2.1890860943156447,2.2760125207471136,430.5775961541326,192.7725165461528,192.33390232487605,179.07016129603053
ETOKAB,0.07872,1.8144914166205643,1.9850037603561481,2.2016216912563396,2.2032703140780567,190.76846929152939,177.91734291306406,98.74036710380528,15.431321274668335
ETOKIJ,0.10246,2.0607968152290046,2.1899772776816238,2.2089523991333433,2.2090570759772756,190.13537827468897,190.12636865174437,178.99729097417077,108.69582015299657
ETORIQ,0.06219,1.864347700288832,1.8644233911680816,1.9273606398662824,1.9276030706521847,120.1492618384956,120.14438408201988,101.69347445717176,101.68068467212257
ETOVAL,0.09702,1.8251275471956228,1.8251317184916058,1.9832491355978916,1.9832502467722872,122.73114848558636,122.73086798640841,98.8277249095645,98.82766953841923
ETOVUF,0.08481,1.8858245599203602,1.8861302904449213,1.891078847092526,1.8913033266812778,118.78093262793209,118.76167894380212,103.64454147501243,103.63223986071374
ETPNFL,0.00916,1.9705807844971504,1.9707297843619167,1.9829406647792844,1.9830534886379265,99.46306263714784,99.45554258899118,98.84309877815542,98.83747519822266
ETUKIO,0.10603,1.8660702540159262,1.8920175581920027,2.137981149489743,2.1398911032727486,196.44700801044874,196.27166978621116,120.03835306732682,88.79410197468754
ETUKOU,0.0977,1.8537602425259099,1.8553231615606185,1.8858160016433636,1.8876135395066327,120.83547530115355,120.73368383520895,103.93378772329802,103.83481358754648
ETUQIU,0.06708,1.889160534213552,1.8965211395908845,1.9853138182073247,1.990046398429717,118.57118330774895,118.11099561395928,98.72494625407975,98.49016593515479
ETZMNI,0.0947,2.0258322749301314,2.157007470901077,2.1766454831807462,2.2916835020652453,207.6951545340966,205.821298627526,195.48947295569667,96.7503590625536
EVACIN,0.06541,2.033908118150245,2.0596220447392675,2.0940700919110418,2.3152223437103823,234.03220418477028,231.1103637756305,200.56635239783657,84.65709590807154
EVACOT,0.09981,1.9861418642112565,2.0560101659708003,2.098684307816529,2.134438732006036,231.51636498608644,226.80876691512995,196.7730409414311,98.68378665782578
EVACUZ,0.10007,1.9892760678622319,2.0596733003955214,2.1167797757584883,2.1368378997929924,231.10461251723424,224.86987331000876,196.55211096765353,98.52830543054321
EVEWAD,0.08902,1.861471108226188,1.8615212413908855,1.8792358928945443,1.8793366995314806,105.2930658627144,105.2902301848317,104.29770990490483,104.29211543033395
EVEZAI,0.09165,1.9112342170663845,1.9112616347884914,2.247680773310531,2.247766216196683,199.3165601270666,199.3089836353334,102.55153358485114,102.55006244693978
EVOGUT,0.06221,1.8611305504041704,1.8769008192037355,1.9190313601608724,2.0057968861669133,120.35695182767017,119.34567757023555,116.72555469923226,97.7167734937294
EVONOU,0.0241,1.7900152811324619,1.85147032066546,1.8614879635197152,1.9896448445292487,125.1385965030898,120.98492614209952,120.33384281274596,98.51004340745735
EVUBOM,0.08827,1.8667380791849764,1.9201641039333006,1.9474512483782724,1.9642165615195528,114.04037843297158,104.99598319951464,102.07460893499149,86.26660109715246
